time	V(vi)	V(vo)	I(C1)	I(D1)	I(R1)	I(VI)
3.972117345870406e-02	-1.000000e+00	-8.119958e-02	-1.805254e-01	-1.805335e-01	-8.119958e-06	-1.805254e-01
3.977000158370406e-02	-1.000000e+00	-8.119116e-02	1.805416e-01	1.805335e-01	-8.119116e-06	1.805416e-01
3.981882970870405e-02	-1.000000e+00	-8.118271e-02	-1.805253e-01	-1.805335e-01	-8.118271e-06	-1.805253e-01
3.986765783370405e-02	-1.000000e+00	-8.117429e-02	1.805415e-01	1.805334e-01	-8.117428e-06	1.805415e-01
3.991648595870405e-02	-1.000000e+00	-8.116584e-02	-1.805253e-01	-1.805334e-01	-8.116584e-06	-1.805253e-01
3.996531408370405e-02	-1.000000e+00	-8.115742e-02	1.805415e-01	1.805334e-01	-8.115742e-06	1.805415e-01
4.000000000000000e-02	-1.000000e+00	-8.115143e-02	-1.805252e-01	-1.805333e-01	-8.115142e-06	-1.805252e-01
4.000000100000000e-02	1.000000e+00	1.918847e+00	4.856092e-02	4.875280e-02	1.918847e-04	4.856092e-02
4.000001699999999e-02	1.000000e+00	1.918847e+00	-4.893043e-02	-4.873854e-02	1.918847e-04	-4.893043e-02
4.000001950744469e-02	1.000000e+00	1.918847e+00	4.845577e-02	4.864763e-02	1.918847e-04	4.845577e-02
4.000002193278862e-02	1.000000e+00	1.918847e+00	-4.874575e-02	-4.855395e-02	1.918847e-04	-4.874575e-02
4.000002678347648e-02	1.000000e+00	1.918847e+00	4.831516e-02	4.850694e-02	1.918847e-04	4.831516e-02
4.000003648485220e-02	1.000000e+00	1.918847e+00	-4.867553e-02	-4.848369e-02	1.918847e-04	-4.867553e-02
4.000005588760364e-02	1.000000e+00	1.918847e+00	4.828006e-02	4.847193e-02	1.918847e-04	4.828006e-02
4.000009469310652e-02	1.000000e+00	1.918847e+00	-4.865799e-02	-4.846612e-02	1.918847e-04	-4.865799e-02
4.000017230411229e-02	1.000000e+00	1.918846e+00	4.827130e-02	4.846318e-02	1.918847e-04	4.827130e-02
4.000032752612382e-02	1.000000e+00	1.918846e+00	-4.865361e-02	-4.846172e-02	1.918846e-04	-4.865361e-02
4.000063797014689e-02	1.000000e+00	1.918845e+00	4.826910e-02	4.846099e-02	1.918845e-04	4.826910e-02
4.000125885819301e-02	1.000000e+00	1.918842e+00	-4.865251e-02	-4.846063e-02	1.918842e-04	-4.865251e-02
4.000250063428527e-02	1.000000e+00	1.918837e+00	4.826856e-02	4.846044e-02	1.918837e-04	4.826856e-02
4.000498418646977e-02	1.000000e+00	1.918827e+00	-4.865223e-02	-4.846035e-02	1.918827e-04	-4.865223e-02
4.000995129083879e-02	1.000000e+00	1.918807e+00	4.826843e-02	4.846030e-02	1.918807e-04	4.826843e-02
4.001988549957682e-02	1.000000e+00	1.918766e+00	-4.865216e-02	-4.846028e-02	1.918766e-04	-4.865216e-02
4.003975391705288e-02	1.000000e+00	1.918685e+00	4.826840e-02	4.846027e-02	1.918685e-04	4.826840e-02
4.007949075200500e-02	1.000000e+00	1.918523e+00	-4.865212e-02	-4.846026e-02	1.918523e-04	-4.865212e-02
4.012831887700499e-02	1.000000e+00	1.918323e+00	4.826843e-02	4.846026e-02	1.918323e-04	4.826843e-02
4.017714700200499e-02	1.000000e+00	1.918124e+00	-4.865207e-02	-4.846026e-02	1.918124e-04	-4.865207e-02
4.022597512700499e-02	1.000000e+00	1.917925e+00	4.826846e-02	4.846025e-02	1.917925e-04	4.826846e-02
4.027480325200498e-02	1.000000e+00	1.917726e+00	-4.865202e-02	-4.846025e-02	1.917726e-04	-4.865202e-02
4.032363137700498e-02	1.000000e+00	1.917526e+00	4.826849e-02	4.846024e-02	1.917526e-04	4.826849e-02
4.037245950200498e-02	1.000000e+00	1.917327e+00	-4.865197e-02	-4.846024e-02	1.917327e-04	-4.865197e-02
4.042128762700498e-02	1.000000e+00	1.917128e+00	4.826852e-02	4.846023e-02	1.917128e-04	4.826852e-02
4.047011575200497e-02	1.000000e+00	1.916929e+00	-4.865192e-02	-4.846023e-02	1.916929e-04	-4.865192e-02
4.051894387700497e-02	1.000000e+00	1.916730e+00	4.826855e-02	4.846022e-02	1.916730e-04	4.826855e-02
4.056777200200497e-02	1.000000e+00	1.916531e+00	-4.865187e-02	-4.846022e-02	1.916531e-04	-4.865187e-02
4.061660012700496e-02	1.000000e+00	1.916331e+00	4.826858e-02	4.846022e-02	1.916332e-04	4.826858e-02
4.066542825200496e-02	1.000000e+00	1.916132e+00	-4.865182e-02	-4.846021e-02	1.916132e-04	-4.865182e-02
4.071425637700496e-02	1.000000e+00	1.915933e+00	4.826861e-02	4.846020e-02	1.915933e-04	4.826861e-02
4.076308450200496e-02	1.000000e+00	1.915734e+00	-4.865177e-02	-4.846020e-02	1.915734e-04	-4.865177e-02
4.081191262700495e-02	1.000000e+00	1.915535e+00	4.826864e-02	4.846020e-02	1.915535e-04	4.826864e-02
4.086074075200495e-02	1.000000e+00	1.915336e+00	-4.865173e-02	-4.846019e-02	1.915336e-04	-4.865173e-02
4.090956887700495e-02	1.000000e+00	1.915137e+00	4.826867e-02	4.846019e-02	1.915137e-04	4.826867e-02
4.095839700200495e-02	1.000000e+00	1.914938e+00	-4.865168e-02	-4.846018e-02	1.914938e-04	-4.865168e-02
4.100722512700494e-02	1.000000e+00	1.914739e+00	4.826870e-02	4.846018e-02	1.914739e-04	4.826870e-02
4.105605325200494e-02	1.000000e+00	1.914541e+00	-4.865162e-02	-4.846017e-02	1.914540e-04	-4.865162e-02
4.110488137700494e-02	1.000000e+00	1.914342e+00	4.826873e-02	4.846017e-02	1.914342e-04	4.826873e-02
4.115370950200493e-02	1.000000e+00	1.914143e+00	-4.865158e-02	-4.846016e-02	1.914143e-04	-4.865158e-02
4.120253762700493e-02	1.000000e+00	1.913944e+00	4.826877e-02	4.846016e-02	1.913944e-04	4.826877e-02
4.125136575200493e-02	1.000000e+00	1.913745e+00	-4.865153e-02	-4.846015e-02	1.913745e-04	-4.865153e-02
4.130019387700493e-02	1.000000e+00	1.913546e+00	4.826880e-02	4.846015e-02	1.913546e-04	4.826880e-02
4.134902200200492e-02	1.000000e+00	1.913347e+00	-4.865148e-02	-4.846014e-02	1.913348e-04	-4.865148e-02
4.139785012700492e-02	1.000000e+00	1.913149e+00	4.826882e-02	4.846014e-02	1.913149e-04	4.826882e-02
4.144667825200492e-02	1.000000e+00	1.912950e+00	-4.865143e-02	-4.846013e-02	1.912950e-04	-4.865143e-02
4.149550637700491e-02	1.000000e+00	1.912751e+00	4.826885e-02	4.846013e-02	1.912751e-04	4.826885e-02
4.154433450200491e-02	1.000000e+00	1.912553e+00	-4.865138e-02	-4.846013e-02	1.912553e-04	-4.865138e-02
4.159316262700491e-02	1.000000e+00	1.912354e+00	4.826888e-02	4.846012e-02	1.912354e-04	4.826888e-02
4.164199075200491e-02	1.000000e+00	1.912155e+00	-4.865133e-02	-4.846011e-02	1.912155e-04	-4.865133e-02
4.169081887700490e-02	1.000000e+00	1.911957e+00	4.826892e-02	4.846011e-02	1.911956e-04	4.826892e-02
4.173964700200490e-02	1.000000e+00	1.911758e+00	-4.865128e-02	-4.846011e-02	1.911758e-04	-4.865128e-02
4.178847512700490e-02	1.000000e+00	1.911559e+00	4.826895e-02	4.846010e-02	1.911559e-04	4.826895e-02
4.183730325200490e-02	1.000000e+00	1.911361e+00	-4.865123e-02	-4.846010e-02	1.911361e-04	-4.865123e-02
4.188613137700489e-02	1.000000e+00	1.911162e+00	4.826898e-02	4.846009e-02	1.911162e-04	4.826898e-02
4.193495950200489e-02	1.000000e+00	1.910964e+00	-4.865118e-02	-4.846009e-02	1.910964e-04	-4.865118e-02
4.198378762700489e-02	1.000000e+00	1.910765e+00	4.826901e-02	4.846008e-02	1.910765e-04	4.826901e-02
4.203261575200488e-02	1.000000e+00	1.910567e+00	-4.865114e-02	-4.846008e-02	1.910567e-04	-4.865114e-02
4.208144387700488e-02	1.000000e+00	1.910368e+00	4.826904e-02	4.846007e-02	1.910368e-04	4.826904e-02
4.213027200200488e-02	1.000000e+00	1.910170e+00	-4.865109e-02	-4.846007e-02	1.910170e-04	-4.865109e-02
4.217910012700488e-02	1.000000e+00	1.909971e+00	4.826907e-02	4.846007e-02	1.909971e-04	4.826907e-02
4.222792825200487e-02	1.000000e+00	1.909773e+00	-4.865104e-02	-4.846006e-02	1.909773e-04	-4.865104e-02
4.227675637700487e-02	1.000000e+00	1.909575e+00	4.826910e-02	4.846006e-02	1.909574e-04	4.826910e-02
4.232558450200487e-02	1.000000e+00	1.909376e+00	-4.865099e-02	-4.846005e-02	1.909376e-04	-4.865099e-02
4.237441262700486e-02	1.000000e+00	1.909178e+00	4.826913e-02	4.846005e-02	1.909178e-04	4.826913e-02
4.242324075200486e-02	1.000000e+00	1.908979e+00	-4.865094e-02	-4.846004e-02	1.908979e-04	-4.865094e-02
4.247206887700486e-02	1.000000e+00	1.908781e+00	4.826916e-02	4.846004e-02	1.908781e-04	4.826916e-02
4.252089700200486e-02	1.000000e+00	1.908583e+00	-4.865089e-02	-4.846003e-02	1.908583e-04	-4.865089e-02
4.256972512700485e-02	1.000000e+00	1.908385e+00	4.826919e-02	4.846003e-02	1.908385e-04	4.826919e-02
4.261855325200485e-02	1.000000e+00	1.908186e+00	-4.865084e-02	-4.846002e-02	1.908186e-04	-4.865084e-02
4.266738137700485e-02	1.000000e+00	1.907988e+00	4.826922e-02	4.846002e-02	1.907988e-04	4.826922e-02
4.271620950200485e-02	1.000000e+00	1.907790e+00	-4.865079e-02	-4.846001e-02	1.907790e-04	-4.865079e-02
4.276503762700484e-02	1.000000e+00	1.907592e+00	4.826925e-02	4.846001e-02	1.907592e-04	4.826925e-02
4.281386575200484e-02	1.000000e+00	1.907393e+00	-4.865075e-02	-4.846001e-02	1.907393e-04	-4.865075e-02
4.286269387700484e-02	1.000000e+00	1.907195e+00	4.826928e-02	4.846000e-02	1.907195e-04	4.826928e-02
4.291152200200483e-02	1.000000e+00	1.906997e+00	-4.865070e-02	-4.846000e-02	1.906997e-04	-4.865070e-02
4.296035012700483e-02	1.000000e+00	1.906799e+00	4.826931e-02	4.845999e-02	1.906799e-04	4.826931e-02
4.300917825200483e-02	1.000000e+00	1.906601e+00	-4.865064e-02	-4.845999e-02	1.906601e-04	-4.865064e-02
4.305800637700483e-02	1.000000e+00	1.906403e+00	4.826934e-02	4.845998e-02	1.906403e-04	4.826934e-02
4.310683450200482e-02	1.000000e+00	1.906205e+00	-4.865060e-02	-4.845998e-02	1.906205e-04	-4.865060e-02
4.315566262700482e-02	1.000000e+00	1.906007e+00	4.826937e-02	4.845997e-02	1.906007e-04	4.826937e-02
4.320449075200482e-02	1.000000e+00	1.905809e+00	-4.865055e-02	-4.845997e-02	1.905809e-04	-4.865055e-02
4.325331887700481e-02	1.000000e+00	1.905611e+00	4.826940e-02	4.845996e-02	1.905611e-04	4.826940e-02
4.330214700200481e-02	1.000000e+00	1.905413e+00	-4.865050e-02	-4.845996e-02	1.905413e-04	-4.865050e-02
4.335097512700481e-02	1.000000e+00	1.905215e+00	4.826943e-02	4.845995e-02	1.905215e-04	4.826943e-02
4.339980325200481e-02	1.000000e+00	1.905017e+00	-4.865045e-02	-4.845995e-02	1.905017e-04	-4.865045e-02
4.344863137700480e-02	1.000000e+00	1.904819e+00	4.826946e-02	4.845994e-02	1.904819e-04	4.826946e-02
4.349745950200480e-02	1.000000e+00	1.904621e+00	-4.865040e-02	-4.845994e-02	1.904621e-04	-4.865040e-02
4.354628762700480e-02	1.000000e+00	1.904423e+00	4.826949e-02	4.845994e-02	1.904423e-04	4.826949e-02
4.359511575200480e-02	1.000000e+00	1.904226e+00	-4.865035e-02	-4.845993e-02	1.904226e-04	-4.865035e-02
4.364394387700479e-02	1.000000e+00	1.904028e+00	4.826952e-02	4.845992e-02	1.904028e-04	4.826952e-02
4.369277200200479e-02	1.000000e+00	1.903830e+00	-4.865031e-02	-4.845992e-02	1.903830e-04	-4.865031e-02
4.374160012700479e-02	1.000000e+00	1.903632e+00	4.826955e-02	4.845992e-02	1.903632e-04	4.826955e-02
4.379042825200478e-02	1.000000e+00	1.903434e+00	-4.865025e-02	-4.845991e-02	1.903434e-04	-4.865025e-02
4.383925637700478e-02	1.000000e+00	1.903237e+00	4.826958e-02	4.845991e-02	1.903237e-04	4.826958e-02
4.388808450200478e-02	1.000000e+00	1.903039e+00	-4.865021e-02	-4.845990e-02	1.903039e-04	-4.865021e-02
4.393691262700478e-02	1.000000e+00	1.902841e+00	4.826961e-02	4.845990e-02	1.902841e-04	4.826961e-02
4.398574075200477e-02	1.000000e+00	1.902644e+00	-4.865016e-02	-4.845989e-02	1.902644e-04	-4.865016e-02
4.403456887700477e-02	1.000000e+00	1.902446e+00	4.826964e-02	4.845989e-02	1.902446e-04	4.826964e-02
4.408339700200477e-02	1.000000e+00	1.902248e+00	-4.865011e-02	-4.845988e-02	1.902248e-04	-4.865011e-02
4.413222512700476e-02	1.000000e+00	1.902051e+00	4.826967e-02	4.845988e-02	1.902051e-04	4.826967e-02
4.418105325200476e-02	1.000000e+00	1.901853e+00	-4.865006e-02	-4.845988e-02	1.901853e-04	-4.865006e-02
4.422988137700476e-02	1.000000e+00	1.901656e+00	4.826970e-02	4.845987e-02	1.901655e-04	4.826970e-02
4.427870950200476e-02	1.000000e+00	1.901458e+00	-4.865001e-02	-4.845987e-02	1.901458e-04	-4.865001e-02
4.432753762700475e-02	1.000000e+00	1.901260e+00	4.826973e-02	4.845986e-02	1.901260e-04	4.826973e-02
4.437636575200475e-02	1.000000e+00	1.901063e+00	-4.864996e-02	-4.845986e-02	1.901063e-04	-4.864996e-02
4.442519387700475e-02	1.000000e+00	1.900865e+00	4.826976e-02	4.845985e-02	1.900865e-04	4.826976e-02
4.447402200200475e-02	1.000000e+00	1.900668e+00	-4.864991e-02	-4.845985e-02	1.900668e-04	-4.864991e-02
4.452285012700474e-02	1.000000e+00	1.900470e+00	4.826979e-02	4.845984e-02	1.900471e-04	4.826979e-02
4.457167825200474e-02	1.000000e+00	1.900273e+00	-4.864987e-02	-4.845984e-02	1.900273e-04	-4.864987e-02
4.462050637700474e-02	1.000000e+00	1.900076e+00	4.826983e-02	4.845983e-02	1.900076e-04	4.826983e-02
4.466933450200473e-02	1.000000e+00	1.899878e+00	-4.864982e-02	-4.845983e-02	1.899878e-04	-4.864982e-02
4.471816262700473e-02	1.000000e+00	1.899681e+00	4.826986e-02	4.845982e-02	1.899681e-04	4.826986e-02
4.476699075200473e-02	1.000000e+00	1.899484e+00	-4.864977e-02	-4.845982e-02	1.899484e-04	-4.864977e-02
4.481581887700473e-02	1.000000e+00	1.899286e+00	4.826989e-02	4.845981e-02	1.899286e-04	4.826989e-02
4.486464700200472e-02	1.000000e+00	1.899089e+00	-4.864972e-02	-4.845981e-02	1.899089e-04	-4.864972e-02
4.491347512700472e-02	1.000000e+00	1.898892e+00	4.826992e-02	4.845981e-02	1.898892e-04	4.826992e-02
4.496230325200472e-02	1.000000e+00	1.898694e+00	-4.864967e-02	-4.845980e-02	1.898694e-04	-4.864967e-02
4.500000100000000e-02	1.000000e+00	1.898542e+00	4.826994e-02	4.845979e-02	1.898542e-04	4.826994e-02
4.500000200000000e-02	-1.000000e+00	-1.014565e-01	8.295958e-02	8.294942e-02	-1.014565e-05	8.295958e-02
4.500001799999999e-02	-1.000000e+00	-1.014565e-01	-8.290326e-02	-8.294129e-02	-1.014565e-05	-8.290326e-02
4.500002136939444e-02	-1.000000e+00	-1.014565e-01	8.275264e-02	8.274209e-02	-1.014565e-05	8.275264e-02
4.500002461050271e-02	-1.000000e+00	-1.014565e-01	-8.255508e-02	-8.256627e-02	-1.014565e-05	-8.255508e-02
4.500003109271924e-02	-1.000000e+00	-1.014565e-01	8.248688e-02	8.247538e-02	-1.014565e-05	8.248688e-02
4.500004405715231e-02	-1.000000e+00	-1.014565e-01	-8.242238e-02	-8.243311e-02	-1.014565e-05	-8.242238e-02
4.500006998601846e-02	-1.000000e+00	-1.014565e-01	8.242057e-02	8.241009e-02	-1.014565e-05	8.242057e-02
4.500012184375075e-02	-1.000000e+00	-1.014565e-01	-8.238924e-02	-8.239952e-02	-1.014565e-05	-8.238924e-02
4.500022555921532e-02	-1.000000e+00	-1.014565e-01	8.240400e-02	8.239377e-02	-1.014565e-05	8.240400e-02
4.500043299014448e-02	-1.000000e+00	-1.014564e-01	-8.238095e-02	-8.239114e-02	-1.014564e-05	-8.238095e-02
4.500084785200279e-02	-1.000000e+00	-1.014563e-01	8.239986e-02	8.238970e-02	-1.014563e-05	8.239986e-02
4.500167757571941e-02	-1.000000e+00	-1.014561e-01	-8.237888e-02	-8.238903e-02	-1.014561e-05	-8.237888e-02
4.500333702315266e-02	-1.000000e+00	-1.014558e-01	8.239882e-02	8.238868e-02	-1.014558e-05	8.239882e-02
4.500665591801915e-02	-1.000000e+00	-1.014551e-01	-8.237836e-02	-8.238851e-02	-1.014551e-05	-8.237836e-02
4.501329370775212e-02	-1.000000e+00	-1.014536e-01	8.239857e-02	8.238842e-02	-1.014536e-05	8.239857e-02
4.502656928721808e-02	-1.000000e+00	-1.014508e-01	-8.237823e-02	-8.238838e-02	-1.014508e-05	-8.237823e-02
4.505312044614998e-02	-1.000000e+00	-1.014450e-01	8.239850e-02	8.238836e-02	-1.014450e-05	8.239850e-02
4.510194857114998e-02	-1.000000e+00	-1.014345e-01	-8.237820e-02	-8.238834e-02	-1.014345e-05	-8.237820e-02
4.515077669614997e-02	-1.000000e+00	-1.014240e-01	8.239847e-02	8.238833e-02	-1.014240e-05	8.239847e-02
4.519960482114997e-02	-1.000000e+00	-1.014134e-01	-8.237818e-02	-8.238832e-02	-1.014134e-05	-8.237818e-02
4.524843294614997e-02	-1.000000e+00	-1.014029e-01	8.239845e-02	8.238831e-02	-1.014029e-05	8.239845e-02
4.529726107114997e-02	-1.000000e+00	-1.013923e-01	-8.237816e-02	-8.238830e-02	-1.013923e-05	-8.237816e-02
4.534608919614996e-02	-1.000000e+00	-1.013818e-01	8.239842e-02	8.238829e-02	-1.013818e-05	8.239842e-02
4.539491732114996e-02	-1.000000e+00	-1.013713e-01	-8.237813e-02	-8.238827e-02	-1.013713e-05	-8.237813e-02
4.544374544614996e-02	-1.000000e+00	-1.013608e-01	8.239840e-02	8.238827e-02	-1.013608e-05	8.239840e-02
4.549257357114996e-02	-1.000000e+00	-1.013502e-01	-8.237811e-02	-8.238825e-02	-1.013502e-05	-8.237811e-02
4.554140169614995e-02	-1.000000e+00	-1.013397e-01	8.239838e-02	8.238824e-02	-1.013397e-05	8.239838e-02
4.559022982114995e-02	-1.000000e+00	-1.013292e-01	-8.237810e-02	-8.238823e-02	-1.013292e-05	-8.237810e-02
4.563905794614995e-02	-1.000000e+00	-1.013186e-01	8.239835e-02	8.238821e-02	-1.013186e-05	8.239835e-02
4.568788607114994e-02	-1.000000e+00	-1.013081e-01	-8.237807e-02	-8.238820e-02	-1.013081e-05	-8.237807e-02
4.573671419614994e-02	-1.000000e+00	-1.012976e-01	8.239833e-02	8.238819e-02	-1.012976e-05	8.239833e-02
4.578554232114994e-02	-1.000000e+00	-1.012871e-01	-8.237805e-02	-8.238818e-02	-1.012871e-05	-8.237805e-02
4.583437044614994e-02	-1.000000e+00	-1.012765e-01	8.239830e-02	8.238817e-02	-1.012765e-05	8.239830e-02
4.588319857114993e-02	-1.000000e+00	-1.012660e-01	-8.237803e-02	-8.238816e-02	-1.012660e-05	-8.237803e-02
4.593202669614993e-02	-1.000000e+00	-1.012555e-01	8.239827e-02	8.238815e-02	-1.012555e-05	8.239827e-02
4.598085482114993e-02	-1.000000e+00	-1.012450e-01	-8.237801e-02	-8.238813e-02	-1.012450e-05	-8.237801e-02
4.602968294614992e-02	-1.000000e+00	-1.012345e-01	8.239824e-02	8.238813e-02	-1.012345e-05	8.239824e-02
4.607851107114992e-02	-1.000000e+00	-1.012239e-01	-8.237799e-02	-8.238811e-02	-1.012239e-05	-8.237799e-02
4.612733919614992e-02	-1.000000e+00	-1.012134e-01	8.239822e-02	8.238810e-02	-1.012134e-05	8.239822e-02
4.617616732114992e-02	-1.000000e+00	-1.012029e-01	-8.237796e-02	-8.238809e-02	-1.012029e-05	-8.237796e-02
4.622499544614991e-02	-1.000000e+00	-1.011924e-01	8.239820e-02	8.238807e-02	-1.011924e-05	8.239820e-02
4.627382357114991e-02	-1.000000e+00	-1.011819e-01	-8.237795e-02	-8.238807e-02	-1.011819e-05	-8.237795e-02
4.632265169614991e-02	-1.000000e+00	-1.011714e-01	8.239817e-02	8.238805e-02	-1.011714e-05	8.239817e-02
4.637147982114991e-02	-1.000000e+00	-1.011609e-01	-8.237793e-02	-8.238804e-02	-1.011608e-05	-8.237793e-02
4.642030794614990e-02	-1.000000e+00	-1.011503e-01	8.239815e-02	8.238803e-02	-1.011503e-05	8.239815e-02
4.646913607114990e-02	-1.000000e+00	-1.011398e-01	-8.237790e-02	-8.238801e-02	-1.011398e-05	-8.237790e-02
4.651796419614990e-02	-1.000000e+00	-1.011293e-01	8.239812e-02	8.238801e-02	-1.011293e-05	8.239812e-02
4.656679232114989e-02	-1.000000e+00	-1.011188e-01	-8.237788e-02	-8.238799e-02	-1.011188e-05	-8.237788e-02
4.661562044614989e-02	-1.000000e+00	-1.011083e-01	8.239809e-02	8.238798e-02	-1.011083e-05	8.239809e-02
4.666444857114989e-02	-1.000000e+00	-1.010978e-01	-8.237786e-02	-8.238797e-02	-1.010978e-05	-8.237786e-02
4.671327669614989e-02	-1.000000e+00	-1.010873e-01	8.239806e-02	8.238796e-02	-1.010873e-05	8.239806e-02
4.676210482114988e-02	-1.000000e+00	-1.010768e-01	-8.237784e-02	-8.238795e-02	-1.010768e-05	-8.237784e-02
4.681093294614988e-02	-1.000000e+00	-1.010663e-01	8.239804e-02	8.238793e-02	-1.010663e-05	8.239804e-02
4.685976107114988e-02	-1.000000e+00	-1.010558e-01	-8.237781e-02	-8.238792e-02	-1.010558e-05	-8.237781e-02
4.690858919614987e-02	-1.000000e+00	-1.010453e-01	8.239802e-02	8.238791e-02	-1.010453e-05	8.239802e-02
4.695741732114987e-02	-1.000000e+00	-1.010348e-01	-8.237779e-02	-8.238790e-02	-1.010348e-05	-8.237779e-02
4.700624544614987e-02	-1.000000e+00	-1.010243e-01	8.239799e-02	8.238789e-02	-1.010243e-05	8.239799e-02
4.705507357114987e-02	-1.000000e+00	-1.010138e-01	-8.237778e-02	-8.238787e-02	-1.010138e-05	-8.237778e-02
4.710390169614986e-02	-1.000000e+00	-1.010033e-01	8.239797e-02	8.238786e-02	-1.010033e-05	8.239797e-02
4.715272982114986e-02	-1.000000e+00	-1.009928e-01	-8.237775e-02	-8.238785e-02	-1.009928e-05	-8.237775e-02
4.720155794614986e-02	-1.000000e+00	-1.009823e-01	8.239794e-02	8.238784e-02	-1.009823e-05	8.239794e-02
4.725038607114986e-02	-1.000000e+00	-1.009718e-01	-8.237773e-02	-8.238783e-02	-1.009718e-05	-8.237773e-02
4.729921419614985e-02	-1.000000e+00	-1.009614e-01	8.239792e-02	8.238782e-02	-1.009614e-05	8.239792e-02
4.734804232114985e-02	-1.000000e+00	-1.009509e-01	-8.237771e-02	-8.238780e-02	-1.009509e-05	-8.237771e-02
4.739687044614985e-02	-1.000000e+00	-1.009404e-01	8.239789e-02	8.238780e-02	-1.009404e-05	8.239789e-02
4.744569857114984e-02	-1.000000e+00	-1.009299e-01	-8.237769e-02	-8.238778e-02	-1.009299e-05	-8.237769e-02
4.749452669614984e-02	-1.000000e+00	-1.009194e-01	8.239786e-02	8.238777e-02	-1.009194e-05	8.239786e-02
4.754335482114984e-02	-1.000000e+00	-1.009089e-01	-8.237766e-02	-8.238776e-02	-1.009089e-05	-8.237766e-02
4.759218294614984e-02	-1.000000e+00	-1.008984e-01	8.239784e-02	8.238775e-02	-1.008984e-05	8.239784e-02
4.764101107114983e-02	-1.000000e+00	-1.008879e-01	-8.237764e-02	-8.238773e-02	-1.008879e-05	-8.237764e-02
4.768983919614983e-02	-1.000000e+00	-1.008775e-01	8.239781e-02	8.238772e-02	-1.008775e-05	8.239781e-02
4.773866732114983e-02	-1.000000e+00	-1.008670e-01	-8.237763e-02	-8.238771e-02	-1.008670e-05	-8.237763e-02
4.778749544614982e-02	-1.000000e+00	-1.008565e-01	8.239779e-02	8.238770e-02	-1.008565e-05	8.239779e-02
4.783632357114982e-02	-1.000000e+00	-1.008460e-01	-8.237761e-02	-8.238769e-02	-1.008460e-05	-8.237761e-02
4.788515169614982e-02	-1.000000e+00	-1.008356e-01	8.239776e-02	8.238768e-02	-1.008356e-05	8.239776e-02
4.793397982114982e-02	-1.000000e+00	-1.008251e-01	-8.237758e-02	-8.238766e-02	-1.008251e-05	-8.237758e-02
4.798280794614981e-02	-1.000000e+00	-1.008146e-01	8.239774e-02	8.238766e-02	-1.008146e-05	8.239774e-02
4.803163607114981e-02	-1.000000e+00	-1.008041e-01	-8.237756e-02	-8.238764e-02	-1.008041e-05	-8.237756e-02
4.808046419614981e-02	-1.000000e+00	-1.007937e-01	8.239771e-02	8.238763e-02	-1.007937e-05	8.239771e-02
4.812929232114981e-02	-1.000000e+00	-1.007832e-01	-8.237754e-02	-8.238762e-02	-1.007832e-05	-8.237754e-02
4.817812044614980e-02	-1.000000e+00	-1.007727e-01	8.239768e-02	8.238760e-02	-1.007727e-05	8.239768e-02
4.822694857114980e-02	-1.000000e+00	-1.007622e-01	-8.237752e-02	-8.238760e-02	-1.007622e-05	-8.237752e-02
4.827577669614980e-02	-1.000000e+00	-1.007518e-01	8.239766e-02	8.238758e-02	-1.007518e-05	8.239766e-02
4.832460482114979e-02	-1.000000e+00	-1.007413e-01	-8.237749e-02	-8.238757e-02	-1.007413e-05	-8.237749e-02
4.837343294614979e-02	-1.000000e+00	-1.007308e-01	8.239763e-02	8.238756e-02	-1.007308e-05	8.239763e-02
4.842226107114979e-02	-1.000000e+00	-1.007204e-01	-8.237747e-02	-8.238754e-02	-1.007204e-05	-8.237747e-02
4.847108919614979e-02	-1.000000e+00	-1.007099e-01	8.239761e-02	8.238754e-02	-1.007099e-05	8.239761e-02
4.851991732114978e-02	-1.000000e+00	-1.006994e-01	-8.237746e-02	-8.238752e-02	-1.006994e-05	-8.237746e-02
4.856874544614978e-02	-1.000000e+00	-1.006890e-01	8.239758e-02	8.238751e-02	-1.006890e-05	8.239758e-02
4.861757357114978e-02	-1.000000e+00	-1.006785e-01	-8.237743e-02	-8.238750e-02	-1.006785e-05	-8.237743e-02
4.866640169614977e-02	-1.000000e+00	-1.006681e-01	8.239756e-02	8.238749e-02	-1.006681e-05	8.239756e-02
4.871522982114977e-02	-1.000000e+00	-1.006576e-01	-8.237741e-02	-8.238748e-02	-1.006576e-05	-8.237741e-02
4.876405794614977e-02	-1.000000e+00	-1.006472e-01	8.239753e-02	8.238747e-02	-1.006471e-05	8.239753e-02
4.881288607114977e-02	-1.000000e+00	-1.006367e-01	-8.237739e-02	-8.238745e-02	-1.006367e-05	-8.237739e-02
4.886171419614976e-02	-1.000000e+00	-1.006262e-01	8.239751e-02	8.238744e-02	-1.006262e-05	8.239751e-02
4.891054232114976e-02	-1.000000e+00	-1.006158e-01	-8.237737e-02	-8.238743e-02	-1.006158e-05	-8.237737e-02
4.895937044614976e-02	-1.000000e+00	-1.006053e-01	8.239748e-02	8.238742e-02	-1.006053e-05	8.239748e-02
4.900819857114976e-02	-1.000000e+00	-1.005949e-01	-8.237734e-02	-8.238740e-02	-1.005949e-05	-8.237734e-02
4.905702669614975e-02	-1.000000e+00	-1.005844e-01	8.239745e-02	8.238740e-02	-1.005844e-05	8.239745e-02
