time	V(vi)	V(vo)	V(n003)	I(D1)	I(D2)	I(R1)	I(VI)
1.101954171538835e-02	4.482556e+00	4.472016e+00	4.027486e+00	1.053967e-05	-1.053967e-05	-1.053967e-05	-1.054049e-05
1.104883859038835e-02	4.592477e+00	4.576039e+00	4.106749e+00	1.643829e-05	-1.643829e-05	-1.643829e-05	-1.644016e-05
1.107813546538835e-02	4.700842e+00	4.675610e+00	4.182532e+00	2.523217e-05	-2.523217e-05	-2.523217e-05	-2.523648e-05
1.110743234038835e-02	4.807614e+00	4.769716e+00	4.254115e+00	3.789793e-05	-3.789793e-05	-3.789793e-05	-3.790727e-05
1.113672921538835e-02	4.912757e+00	4.857345e+00	4.320769e+00	5.541273e-05	-5.541273e-05	-5.541273e-05	-5.543088e-05
1.116602609038835e-02	5.016236e+00	4.937669e+00	4.381910e+00	7.856642e-05	-7.856642e-05	-7.856642e-05	-7.859697e-05
1.119532296538834e-02	5.118015e+00	5.010227e+00	4.437221e+00	1.077877e-04	-1.077877e-04	-1.077877e-04	-1.078315e-04
1.122461984038834e-02	5.218060e+00	5.074993e+00	4.486706e+00	1.430662e-04	-1.430662e-04	-1.430662e-04	-1.431197e-04
1.125391671538834e-02	5.316336e+00	5.132340e+00	4.530656e+00	1.839957e-04	-1.839957e-04	-1.839957e-04	-1.840525e-04
1.128321359038834e-02	5.412811e+00	5.182910e+00	4.569554e+00	2.299007e-04	-2.299007e-04	-2.299007e-04	-2.299545e-04
1.131251046538834e-02	5.507452e+00	5.227473e+00	4.603968e+00	2.799789e-04	-2.799789e-04	-2.799789e-04	-2.800258e-04
1.134180734038834e-02	5.600227e+00	5.266814e+00	4.634475e+00	3.334138e-04	-3.334138e-04	-3.334138e-04	-3.334523e-04
1.137110421538834e-02	5.691105e+00	5.301662e+00	4.661612e+00	3.894428e-04	-3.894428e-04	-3.894428e-04	-3.894732e-04
1.140040109038834e-02	5.780054e+00	5.332665e+00	4.685853e+00	4.473884e-04	-4.473884e-04	-4.473884e-04	-4.474119e-04
1.142969796538834e-02	5.867044e+00	5.360379e+00	4.707604e+00	5.066658e-04	-5.066658e-04	-5.066658e-04	-5.066839e-04
1.145899484038834e-02	5.952047e+00	5.385269e+00	4.727212e+00	5.667783e-04	-5.667783e-04	-5.667783e-04	-5.667921e-04
1.148829171538834e-02	6.035033e+00	5.407727e+00	4.744963e+00	6.273064e-04	-6.273064e-04	-6.273064e-04	-6.273169e-04
1.151758859038834e-02	6.115974e+00	5.428077e+00	4.761099e+00	6.878969e-04	-6.878969e-04	-6.878969e-04	-6.879050e-04
1.154688546538834e-02	6.194843e+00	5.446591e+00	4.775820e+00	7.482518e-04	-7.482518e-04	-7.482518e-04	-7.482581e-04
1.157618234038834e-02	6.271613e+00	5.463493e+00	4.789295e+00	8.081190e-04	-8.081190e-04	-8.081190e-04	-8.081239e-04
1.160547921538834e-02	6.346257e+00	5.478973e+00	4.801665e+00	8.672840e-04	-8.672840e-04	-8.672840e-04	-8.672880e-04
1.163477609038834e-02	6.418751e+00	5.493187e+00	4.813048e+00	9.255637e-04	-9.255637e-04	-9.255637e-04	-9.255669e-04
1.166407296538833e-02	6.489070e+00	5.506270e+00	4.823544e+00	9.828007e-04	-9.828007e-04	-9.828007e-04	-9.828033e-04
1.169336984038833e-02	6.557191e+00	5.518332e+00	4.833236e+00	1.038859e-03	-1.038859e-03	-1.038859e-03	-1.038861e-03
1.172266671538833e-02	6.623090e+00	5.529469e+00	4.842196e+00	1.093622e-03	-1.093622e-03	-1.093622e-03	-1.093623e-03
1.175196359038833e-02	6.686745e+00	5.539760e+00	4.850485e+00	1.146985e-03	-1.146985e-03	-1.146985e-03	-1.146986e-03
1.178126046538833e-02	6.748134e+00	5.549274e+00	4.858153e+00	1.198859e-03	-1.198859e-03	-1.198859e-03	-1.198861e-03
1.181055734038833e-02	6.807236e+00	5.558071e+00	4.865245e+00	1.249165e-03	-1.249165e-03	-1.249165e-03	-1.249166e-03
1.183985421538833e-02	6.864032e+00	5.566201e+00	4.871799e+00	1.297831e-03	-1.297831e-03	-1.297831e-03	-1.297832e-03
1.186915109038833e-02	6.918502e+00	5.573707e+00	4.877849e+00	1.344795e-03	-1.344795e-03	-1.344795e-03	-1.344796e-03
1.189844796538833e-02	6.970628e+00	5.580630e+00	4.883424e+00	1.389998e-03	-1.389998e-03	-1.389998e-03	-1.389999e-03
1.192774484038833e-02	7.020392e+00	5.587005e+00	4.888550e+00	1.433387e-03	-1.433387e-03	-1.433387e-03	-1.433388e-03
1.195704171538833e-02	7.067777e+00	5.592863e+00	4.893255e+00	1.474914e-03	-1.474914e-03	-1.474914e-03	-1.474915e-03
1.198633859038833e-02	7.112768e+00	5.598236e+00	4.897560e+00	1.514532e-03	-1.514532e-03	-1.514532e-03	-1.514533e-03
1.201563546538833e-02	7.155348e+00	5.603150e+00	4.901490e+00	1.552197e-03	-1.552197e-03	-1.552197e-03	-1.552198e-03
1.204493234038833e-02	7.195504e+00	5.607635e+00	4.905065e+00	1.587869e-03	-1.587869e-03	-1.587869e-03	-1.587870e-03
1.207422921538833e-02	7.233222e+00	5.611713e+00	4.908308e+00	1.621508e-03	-1.621508e-03	-1.621508e-03	-1.621509e-03
1.210352609038833e-02	7.268488e+00	5.615410e+00	4.911239e+00	1.653078e-03	-1.653078e-03	-1.653078e-03	-1.653078e-03
1.213282296538832e-02	7.301292e+00	5.618749e+00	4.913877e+00	1.682543e-03	-1.682543e-03	-1.682543e-03	-1.682544e-03
1.216211984038832e-02	7.331622e+00	5.621750e+00	4.916241e+00	1.709872e-03	-1.709872e-03	-1.709872e-03	-1.709872e-03
1.219141671538832e-02	7.359468e+00	5.624434e+00	4.918348e+00	1.735034e-03	-1.735034e-03	-1.735034e-03	-1.735034e-03
1.222071359038832e-02	7.384820e+00	5.626819e+00	4.920214e+00	1.758001e-03	-1.758001e-03	-1.758001e-03	-1.758002e-03
1.225001046538832e-02	7.407670e+00	5.628921e+00	4.921854e+00	1.778750e-03	-1.778750e-03	-1.778750e-03	-1.778750e-03
1.227930734038832e-02	7.428010e+00	5.630754e+00	4.923280e+00	1.797257e-03	-1.797257e-03	-1.797257e-03	-1.797257e-03
1.230860421538832e-02	7.445833e+00	5.632331e+00	4.924504e+00	1.813503e-03	-1.813503e-03	-1.813503e-03	-1.813503e-03
1.233790109038832e-02	7.461133e+00	5.633664e+00	4.925537e+00	1.827470e-03	-1.827470e-03	-1.827470e-03	-1.827470e-03
1.236719796538832e-02	7.473906e+00	5.634761e+00	4.926384e+00	1.839145e-03	-1.839145e-03	-1.839145e-03	-1.839145e-03
1.239649484038832e-02	7.484145e+00	5.635631e+00	4.927056e+00	1.848514e-03	-1.848514e-03	-1.848514e-03	-1.848514e-03
1.242579171538832e-02	7.491849e+00	5.636281e+00	4.927556e+00	1.855568e-03	-1.855568e-03	-1.855568e-03	-1.855569e-03
1.245508859038832e-02	7.497014e+00	5.636713e+00	4.927889e+00	1.860301e-03	-1.860301e-03	-1.860301e-03	-1.860301e-03
1.248438546538832e-02	7.499639e+00	5.636932e+00	4.928058e+00	1.862707e-03	-1.862707e-03	-1.862707e-03	-1.862707e-03
1.251368234038832e-02	7.499723e+00	5.636939e+00	4.928063e+00	1.862784e-03	-1.862784e-03	-1.862784e-03	-1.862784e-03
1.254297921538832e-02	7.497265e+00	5.636734e+00	4.927905e+00	1.860531e-03	-1.860531e-03	-1.860531e-03	-1.860532e-03
1.257227609038832e-02	7.492268e+00	5.636316e+00	4.927583e+00	1.855952e-03	-1.855952e-03	-1.855952e-03	-1.855952e-03
1.260157296538831e-02	7.484731e+00	5.635681e+00	4.927094e+00	1.849050e-03	-1.849050e-03	-1.849050e-03	-1.849051e-03
1.263086984038831e-02	7.474659e+00	5.634826e+00	4.926435e+00	1.839833e-03	-1.839833e-03	-1.839833e-03	-1.839833e-03
1.266016671538831e-02	7.462054e+00	5.633743e+00	4.925598e+00	1.828310e-03	-1.828310e-03	-1.828310e-03	-1.828311e-03
1.268946359038831e-02	7.446920e+00	5.632427e+00	4.924579e+00	1.814494e-03	-1.814494e-03	-1.814494e-03	-1.814494e-03
1.271876046538831e-02	7.429263e+00	5.630866e+00	4.923368e+00	1.798398e-03	-1.798398e-03	-1.798398e-03	-1.798398e-03
1.274805734038831e-02	7.409089e+00	5.629050e+00	4.921955e+00	1.780039e-03	-1.780039e-03	-1.780039e-03	-1.780039e-03
1.277735421538831e-02	7.386405e+00	5.626967e+00	4.920330e+00	1.759437e-03	-1.759437e-03	-1.759437e-03	-1.759438e-03
1.280665109038831e-02	7.361217e+00	5.624602e+00	4.918479e+00	1.736615e-03	-1.736615e-03	-1.736615e-03	-1.736616e-03
1.283594796538831e-02	7.333535e+00	5.621938e+00	4.916389e+00	1.711597e-03	-1.711597e-03	-1.711597e-03	-1.711598e-03
1.286524484038831e-02	7.303369e+00	5.618958e+00	4.914042e+00	1.684410e-03	-1.684410e-03	-1.684410e-03	-1.684411e-03
1.289454171538831e-02	7.270728e+00	5.615643e+00	4.911423e+00	1.655085e-03	-1.655085e-03	-1.655085e-03	-1.655085e-03
1.292383859038831e-02	7.235623e+00	5.611970e+00	4.908512e+00	1.623653e-03	-1.623653e-03	-1.623653e-03	-1.623653e-03
1.295313546538831e-02	7.198066e+00	5.607918e+00	4.905291e+00	1.590149e-03	-1.590149e-03	-1.590149e-03	-1.590149e-03
1.298243234038831e-02	7.158071e+00	5.603462e+00	4.901738e+00	1.554609e-03	-1.554609e-03	-1.554609e-03	-1.554610e-03
1.301172921538831e-02	7.115650e+00	5.598576e+00	4.897833e+00	1.517074e-03	-1.517074e-03	-1.517074e-03	-1.517075e-03
1.304102609038831e-02	7.070818e+00	5.593235e+00	4.893553e+00	1.477583e-03	-1.477583e-03	-1.477583e-03	-1.477584e-03
1.307032296538830e-02	7.023591e+00	5.587410e+00	4.888876e+00	1.436181e-03	-1.436181e-03	-1.436181e-03	-1.436181e-03
1.309961984038830e-02	6.973983e+00	5.581071e+00	4.883779e+00	1.392912e-03	-1.392912e-03	-1.392912e-03	-1.392913e-03
1.312891671538830e-02	6.922012e+00	5.574186e+00	4.878235e+00	1.347827e-03	-1.347827e-03	-1.347827e-03	-1.347827e-03
1.315821359038830e-02	6.867696e+00	5.566720e+00	4.872218e+00	1.300977e-03	-1.300977e-03	-1.300977e-03	-1.300978e-03
1.318751046538830e-02	6.811053e+00	5.558633e+00	4.865698e+00	1.252420e-03	-1.252420e-03	-1.252420e-03	-1.252421e-03
1.321680734038830e-02	6.752102e+00	5.549882e+00	4.858644e+00	1.202220e-03	-1.202220e-03	-1.202220e-03	-1.202221e-03
1.324610421538830e-02	6.690864e+00	5.540418e+00	4.851015e+00	1.150446e-03	-1.150446e-03	-1.150446e-03	-1.150447e-03
1.327540109038830e-02	6.627357e+00	5.530180e+00	4.842770e+00	1.097177e-03	-1.097177e-03	-1.097177e-03	-1.097179e-03
1.330469796538830e-02	6.561606e+00	5.519103e+00	4.833856e+00	1.042503e-03	-1.042503e-03	-1.042503e-03	-1.042505e-03
1.333399484038830e-02	6.493631e+00	5.507105e+00	4.824215e+00	9.865258e-04	-9.865258e-04	-9.865258e-04	-9.865274e-04
1.336329171538830e-02	6.423456e+00	5.494095e+00	4.813776e+00	9.293612e-04	-9.293612e-04	-9.293612e-04	-9.293632e-04
1.339258859038830e-02	6.351105e+00	5.479960e+00	4.802456e+00	8.711442e-04	-8.711442e-04	-8.711442e-04	-8.711466e-04
1.342188546538830e-02	6.276601e+00	5.464571e+00	4.790156e+00	8.120305e-04	-8.120305e-04	-8.120305e-04	-8.120335e-04
1.345118234038830e-02	6.199971e+00	5.447770e+00	4.776760e+00	7.522014e-04	-7.522014e-04	-7.522014e-04	-7.522050e-04
1.348047921538830e-02	6.121240e+00	5.429371e+00	4.762127e+00	6.918688e-04	-6.918688e-04	-6.918688e-04	-6.918735e-04
1.350977609038830e-02	6.040435e+00	5.409152e+00	4.746093e+00	6.312824e-04	-6.312824e-04	-6.312824e-04	-6.312883e-04
1.353907296538829e-02	5.957583e+00	5.386846e+00	4.728459e+00	5.707365e-04	-5.707365e-04	-5.707365e-04	-5.707440e-04
1.356836984038829e-02	5.872712e+00	5.362132e+00	4.708986e+00	5.105801e-04	-5.105801e-04	-5.105801e-04	-5.105897e-04
1.359766671538829e-02	5.785852e+00	5.334624e+00	4.687390e+00	4.512277e-04	-4.512277e-04	-4.512277e-04	-4.512400e-04
1.362696359038829e-02	5.697031e+00	5.303861e+00	4.663332e+00	3.931699e-04	-3.931699e-04	-3.931699e-04	-3.931859e-04
1.365626046538829e-02	5.606280e+00	5.269295e+00	4.636409e+00	3.369846e-04	-3.369846e-04	-3.369846e-04	-3.370050e-04
1.368555734038829e-02	5.513629e+00	5.230288e+00	4.606152e+00	2.833414e-04	-2.833414e-04	-2.833414e-04	-2.833670e-04
1.371485421538829e-02	5.419110e+00	5.186114e+00	4.572030e+00	2.329954e-04	-2.329954e-04	-2.329954e-04	-2.330267e-04
1.374415109038829e-02	5.322754e+00	5.135996e+00	4.533471e+00	1.867585e-04	-1.867585e-04	-1.867585e-04	-1.867951e-04
1.377344796538829e-02	5.224596e+00	5.079161e+00	4.489903e+00	1.454351e-04	-1.454351e-04	-1.454351e-04	-1.454752e-04
1.380274484038829e-02	5.124667e+00	5.014952e+00	4.440836e+00	1.097147e-04	-1.097147e-04	-1.097147e-04	-1.097547e-04
1.383204171538829e-02	5.023001e+00	4.942970e+00	4.385962e+00	8.003093e-05	-8.003093e-05	-8.003093e-05	-8.006625e-05
1.386133859038829e-02	4.919634e+00	4.863204e+00	4.325253e+00	5.642960e-05	-5.642960e-05	-5.642960e-05	-5.645651e-05
1.389063546538829e-02	4.814599e+00	4.776085e+00	4.259010e+00	3.851408e-05	-3.851408e-05	-3.851408e-05	-3.853151e-05
1.391993234038829e-02	4.707933e+00	4.682418e+00	4.187814e+00	2.551511e-05	-2.551511e-05	-2.551511e-05	-2.552472e-05
1.394922921538829e-02	4.599672e+00	4.583211e+00	4.112407e+00	1.646141e-05	-1.646141e-05	-1.646141e-05	-1.646602e-05
1.397852609038829e-02	4.489853e+00	4.479482e+00	4.033557e+00	1.037111e-05	-1.037111e-05	-1.037111e-05	-1.037311e-05
1.400782296538828e-02	4.378512e+00	4.372124e+00	3.951957e+00	6.387912e-06	-6.387912e-06	-6.387912e-06	-6.388730e-06
1.403711984038828e-02	4.265687e+00	4.261847e+00	3.868194e+00	3.839888e-06	-3.839888e-06	-3.839888e-06	-3.840219e-06
1.406641671538828e-02	4.151418e+00	4.149180e+00	3.782751e+00	2.237700e-06	-2.237700e-06	-2.237700e-06	-2.237841e-06
1.409571359038828e-02	4.035741e+00	4.034497e+00	3.696052e+00	1.243765e-06	-1.243765e-06	-1.243765e-06	-1.243833e-06
1.412501046538828e-02	3.918697e+00	3.918063e+00	3.608488e+00	6.336699e-07	-6.336699e-07	-6.336699e-07	-6.337118e-07
1.415430734038828e-02	3.800325e+00	3.800063e+00	3.520464e+00	2.626453e-07	-2.626453e-07	-2.626453e-07	-2.626795e-07
1.418360421538828e-02	3.680666e+00	3.680627e+00	3.432388e+00	3.867622e-08	-3.867622e-08	-3.867622e-08	-3.870779e-08
1.421290109038828e-02	3.559759e+00	3.559855e+00	3.344648e+00	-9.544987e-08	9.544987e-08	9.544987e-08	9.542168e-08
1.424219796538828e-02	3.437647e+00	3.437822e+00	3.257564e+00	-1.754020e-07	1.754020e-07	1.754020e-07	1.753794e-07
1.427149484038828e-02	3.314369e+00	3.314592e+00	3.171340e+00	-2.228034e-07	2.228034e-07	2.228034e-07	2.227872e-07
1.430079171538828e-02	3.189969e+00	3.190220e+00	3.086060e+00	-2.510828e-07	2.510828e-07	2.510828e-07	2.510719e-07
1.433008859038828e-02	3.064487e+00	3.064755e+00	3.001699e+00	-2.680452e-07	2.680452e-07	2.680452e-07	2.680381e-07
1.435938546538828e-02	2.937967e+00	2.938246e+00	2.918170e+00	-2.785694e-07	2.785694e-07	2.785694e-07	2.785646e-07
1.438868234038828e-02	2.810452e+00	2.810737e+00	2.835365e+00	-2.852360e-07	2.852360e-07	2.852360e-07	2.852326e-07
1.441797921538828e-02	2.681984e+00	2.682274e+00	2.753182e+00	-2.897817e-07	2.897817e-07	2.897817e-07	2.897792e-07
1.444727609038828e-02	2.552608e+00	2.552901e+00	2.671544e+00	-2.929465e-07	2.929465e-07	2.929465e-07	2.929446e-07
1.447657296538827e-02	2.422367e+00	2.422662e+00	2.590400e+00	-2.954024e-07	2.954024e-07	2.954024e-07	2.954009e-07
1.450586984038827e-02	2.291305e+00	2.291602e+00	2.509720e+00	-2.972884e-07	2.972884e-07	2.972884e-07	2.972871e-07
1.453516671538827e-02	2.159466e+00	2.159765e+00	2.429495e+00	-2.989314e-07	2.989314e-07	2.989314e-07	2.989303e-07
1.456446359038827e-02	2.026896e+00	2.027196e+00	2.349727e+00	-3.002789e-07	3.002789e-07	3.002789e-07	3.002779e-07
1.459376046538827e-02	1.893639e+00	1.893941e+00	2.270428e+00	-3.015435e-07	3.015435e-07	3.015435e-07	3.015426e-07
1.462305734038827e-02	1.759741e+00	1.760043e+00	2.191617e+00	-3.026104e-07	3.026104e-07	3.026104e-07	3.026096e-07
1.465235421538827e-02	1.625246e+00	1.625549e+00	2.113316e+00	-3.036513e-07	3.036513e-07	3.036513e-07	3.036506e-07
1.468165109038827e-02	1.490200e+00	1.490505e+00	2.035548e+00	-3.045312e-07	3.045312e-07	3.045312e-07	3.045305e-07
1.471094796538827e-02	1.354650e+00	1.354955e+00	1.958340e+00	-3.054053e-07	3.054053e-07	3.054053e-07	3.054047e-07
1.474024484038827e-02	1.218640e+00	1.218946e+00	1.881717e+00	-3.061330e-07	3.061330e-07	3.061330e-07	3.061325e-07
1.476954171538827e-02	1.082218e+00	1.082525e+00	1.805707e+00	-3.068618e-07	3.068618e-07	3.068618e-07	3.068613e-07
1.479883859038827e-02	9.454288e-01	9.457363e-01	1.730337e+00	-3.074504e-07	3.074504e-07	3.074504e-07	3.074500e-07
1.482813546538827e-02	8.083194e-01	8.086275e-01	1.655633e+00	-3.080418e-07	3.080418e-07	3.080418e-07	3.080415e-07
1.485743234038827e-02	6.709362e-01	6.712446e-01	1.581622e+00	-3.084964e-07	3.084964e-07	3.084964e-07	3.084961e-07
1.488672921538827e-02	5.333255e-01	5.336344e-01	1.508332e+00	-3.089536e-07	3.089536e-07	3.089536e-07	3.089534e-07
1.491602609038827e-02	3.955342e-01	3.958434e-01	1.435788e+00	-3.092759e-07	3.092759e-07	3.092759e-07	3.092757e-07
1.494532296538826e-02	2.576088e-01	2.579184e-01	1.364015e+00	-3.096002e-07	3.096002e-07	3.096002e-07	3.096000e-07
1.497461984038826e-02	1.195961e-01	1.199059e-01	1.293040e+00	-3.097911e-07	3.097911e-07	3.097911e-07	3.097910e-07
1.500391671538826e-02	-1.845707e-02	-1.814708e-02	1.222887e+00	-3.099831e-07	3.099831e-07	3.099831e-07	3.099831e-07
1.503321359038826e-02	-1.565040e-01	-1.561940e-01	1.153581e+00	-3.100432e-07	3.100432e-07	3.100432e-07	3.100432e-07
1.506251046538826e-02	-2.944979e-01	-2.941878e-01	1.085147e+00	-3.101036e-07	3.101036e-07	3.101036e-07	3.101037e-07
1.509180734038826e-02	-4.323920e-01	-4.320820e-01	1.017607e+00	-3.100337e-07	3.100337e-07	3.100337e-07	3.100338e-07
1.512110421538826e-02	-5.701396e-01	-5.698296e-01	9.509862e-01	-3.099633e-07	3.099633e-07	3.099633e-07	3.099635e-07
1.515040109038826e-02	-7.076941e-01	-7.073843e-01	8.853062e-01	-3.097646e-07	3.097646e-07	3.097646e-07	3.097648e-07
1.517969796538826e-02	-8.450087e-01	-8.446991e-01	8.205899e-01	-3.095651e-07	3.095651e-07	3.095651e-07	3.095654e-07
1.520899484038826e-02	-9.820369e-01	-9.817277e-01	7.568589e-01	-3.092396e-07	3.092396e-07	3.092396e-07	3.092400e-07
1.523829171538826e-02	-1.118733e+00	-1.118424e+00	6.941347e-01	-3.089141e-07	3.089141e-07	3.089141e-07	3.089145e-07
